keep_length,length_average,keep_num
0.0,0.0,0.0
0.0,8181.379895111027,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5119.177649191824,1.0
0.0,5119.177649191824,1.0
0.0,28713.995515924125,4.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,66130.86856524195,5.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,17595.91600064493,2.0
0.0,9174.33226368301,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,8181.379895111027,1.0
0.0,8181.379895111027,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5119.177649191824,1.0
0.0,177814.8169318288,20.0
0.0,185867.97172318277,21.0
0.0,157153.97620725867,17.0
0.0,157153.97620725867,17.0
0.0,157153.97620725867,17.0
0.0,157153.97620725867,17.0
0.0,157153.97620725867,17.0
0.0,157153.97620725867,17.0
0.0,184731.78214907198,19.0
0.0,163774.63552628827,18.0
0.0,183697.2108700834,20.0
0.0,92451.64853938768,10.0
0.0,92451.64853938768,10.0
0.0,101625.98080307069,11.0
0.0,101625.98080307069,11.0
0.0,101625.98080307069,11.0
0.0,96043.38183377823,10.0
0.0,58741.66979300643,6.0
0.0,35499.03688820827,3.0
0.0,23178.514969937394,3.0
0.0,8181.379895111027,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,23594.8178667323,3.0
0.0,185867.97172318277,21.0
0.0,8053.154791353977,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,7494.414444735557,1.0
0.0,22527.124133301415,3.0
0.0,29126.50063125646,4.0
0.0,0.0,0.0
0.0,111168.13767449076,12.0
0.0,111168.13767449076,12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,13635.753760646443,2.0
0.0,51305.89474702617,6.0
0.0,74548.52765182433,9.0
0.0,92451.64853938768,10.0
0.0,101625.98080307069,11.0
0.0,8181.379895111027,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,92908.00190879591,10.0
0.0,185547.4626038251,21.0
0.0,17275.406881287236,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,7494.414444735557,1.0
0.0,9780.99243655168,1.0
0.0,29126.50063125646,4.0
0.0,0.0,0.0
0.0,5378.7218542930805,1.0
0.0,111168.13767449076,12.0
0.0,111168.13767449076,12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,110538.08419433891,10.0
0.0,8181.379895111027,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,185867.97172318277,21.0
0.0,116234.27856176146,14.0
0.0,17275.406881287236,2.0
0.0,17275.406881287236,2.0
0.0,46702.3299468761,7.0
0.0,46702.3299468761,7.0
0.0,46702.3299468761,7.0
0.0,53301.70644483114,8.0
0.0,45807.292000095586,7.0
0.0,47922.984590538064,7.0
0.0,0.0,0.0
0.0,5378.7218542930805,1.0
0.0,0.0,0.0
0.0,111168.13767449076,12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,110538.08419433891,10.0
0.0,39516.45095639832,5.0
0.0,71164.4236144846,9.0
0.0,31647.972658086277,4.0
0.0,23594.8178667323,3.0
0.0,23594.8178667323,3.0
0.0,23594.8178667323,3.0
0.0,23594.8178667323,3.0
0.0,15173.23412977038,2.0
0.0,0.0,0.0
0.0,23594.8178667323,3.0
0.0,185867.97172318277,21.0
0.0,161564.47069109103,18.0
0.0,139169.886160612,15.0
0.0,139169.886160612,15.0
0.0,148433.17158066426,17.0
0.0,5251.717252014179,1.0
0.0,172044.4454608255,21.0
0.0,191313.86445806478,24.0
0.0,184714.4879601097,23.0
0.0,39976.19814296,6.0
0.0,0.0,0.0
0.0,5378.7218542930805,1.0
0.0,0.0,0.0
0.0,111168.13767449076,12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,110538.08419433891,10.0
0.0,29510.37474159448,4.0
0.0,210425.73377047334,24.0
0.0,161136.9649992103,18.0
0.0,161136.9649992103,18.0
0.0,168160.8305740472,19.0
0.0,163152.87807334602,18.0
0.0,171574.46181030793,19.0
0.0,180748.79407399095,20.0
0.0,180748.79407399095,20.0
0.0,180748.79407399095,20.0
0.0,163152.87807334602,18.0
0.0,161564.47069109103,18.0
0.0,0.0,0.0
0.0,34300.12780691461,3.0
0.0,146680.20124441563,16.0
0.0,191313.86445806478,24.0
0.0,191313.86445806478,24.0
0.0,44255.60667032081,5.0
0.0,184714.4879601097,23.0
0.0,219438.9688510555,28.0
0.0,34531.66658703969,4.0
0.0,19472.51279698368,3.0
0.0,0.0,0.0
0.0,111168.13767449076,12.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,110538.08419433891,10.0
0.0,44872.771400295045,6.0
0.0,187043.9673421731,21.0
0.0,0.0,0.0
0.0,0.0,0.0
