keep_length,length_average,keep_num
0.0,5300.357807848332,1.0
0.0,5300.357807848332,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,11954.545680557016,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,30423.53870514257,2.0
0.0,30423.53870514257,2.0
0.0,30423.53870514257,2.0
0.0,30423.53870514257,2.0
0.0,30423.53870514257,2.0
0.0,30423.53870514257,2.0
0.0,30423.53870514257,2.0
0.0,74181.5290334354,6.0
0.0,20315.9183325565,3.0
0.0,15027.292745641866,2.0
0.0,24290.887493375994,3.0
0.0,24290.887493375994,3.0
0.0,19161.576052516393,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,17254.903488405347,2.0
0.0,17254.903488405347,2.0
0.0,11954.545680557016,1.0
0.0,11954.545680557016,1.0
0.0,11954.545680557016,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,164889.7857284971,18.0
0.0,164889.7857284971,18.0
0.0,164889.7857284971,18.0
0.0,144364.2283281368,17.0
0.0,144364.2283281368,17.0
0.0,144364.2283281368,17.0
0.0,144364.2283281368,17.0
0.0,144364.2283281368,17.0
0.0,173836.851391942,21.0
0.0,142504.8474084033,19.0
0.0,147631.85767248954,20.0
0.0,50141.05308766414,7.0
0.0,46006.76978078962,7.0
0.0,50777.74082148564,7.0
0.0,50777.74082148564,7.0
0.0,50777.74082148564,7.0
0.0,50777.74082148564,7.0
0.0,38399.60481845698,5.0
0.0,15027.292745641866,2.0
0.0,15027.292745641866,2.0
0.0,17254.903488405347,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,30423.53870514257,2.0
0.0,164889.7857284971,18.0
0.0,12092.68586371231,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5038.470724474772,1.0
0.0,17320.796814833273,2.0
0.0,119938.6116637449,16.0
0.0,102617.81484891163,14.0
0.0,5127.010264086239,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,12378.136003028663,2.0
0.0,35750.44807584377,5.0
0.0,35750.44807584377,5.0
0.0,35750.44807584377,5.0
0.0,17254.903488405347,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,102639.54145163618,12.0
0.0,174854.62008898897,19.0
0.0,9964.834360491855,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5040.009918058361,1.0
0.0,5040.009918058361,1.0
0.0,5038.470724474772,1.0
0.0,22351.87231105422,3.0
0.0,17320.796814833273,2.0
0.0,102617.81484891163,14.0
0.0,102617.81484891163,14.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,20071.680575889484,3.0
0.0,17254.903488405347,2.0
0.0,5300.357807848332,1.0
0.0,0.0,0.0
