keep_length,length_average,keep_num
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,66087.21578655476,6.0
0.0,36205.27990851272,3.0
0.0,26036.212004381196,2.0
0.0,26036.212004381196,2.0
0.0,26036.212004381196,2.0
0.0,26036.212004381196,2.0
0.0,0.0,0.0
0.0,9535.395331796504,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,150084.6734762087,16.0
0.0,150084.6734762087,16.0
0.0,115575.78826643145,13.0
0.0,115575.78826643145,13.0
0.0,115575.78826643145,13.0
0.0,115575.78826643145,13.0
0.0,110583.37746289792,12.0
0.0,110583.37746289792,12.0
0.0,135327.0835861306,15.0
0.0,107815.85589977946,12.0
0.0,107815.85589977946,12.0
0.0,31006.59048967945,3.0
0.0,47507.40716226415,4.0
0.0,57042.802494060656,5.0
0.0,57042.802494060656,5.0
0.0,57042.802494060656,5.0
0.0,57042.802494060656,5.0
0.0,33665.56593678353,3.0
0.0,26036.212004381196,2.0
0.0,26036.212004381196,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,44422.33623871255,4.0
0.0,150084.6734762087,16.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,6101.965013705118,1.0
0.0,0.0,0.0
0.0,76809.26541010004,9.0
0.0,76809.26541010004,9.0
0.0,10169.06790413152,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,23377.236557277116,2.0
0.0,31006.59048967945,3.0
0.0,31006.59048967945,3.0
0.0,67954.31870803835,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,106568.12394406082,12.0
0.0,115575.78826643145,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,6101.965013705118,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,66640.1975059685,8.0
0.0,76809.26541010004,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,51837.507837112425,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5516.817858202192,1.0
0.0,150084.6734762087,16.0
0.0,43516.549532147874,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,52501.01111093907,7.0
0.0,52501.01111093907,7.0
0.0,52501.01111093907,7.0
0.0,58682.364121284045,8.0
0.0,58682.364121284045,8.0
0.0,52501.01111093907,7.0
0.0,5659.635505722195,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,76809.26541010004,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,51837.507837112425,5.0
0.0,32605.03331817017,3.0
0.0,39417.331209838565,4.0
0.0,27921.519566127863,3.0
0.0,27921.519566127863,3.0
0.0,27921.519566127863,3.0
0.0,44422.33623871255,4.0
0.0,44422.33623871255,4.0
0.0,15052.213189998696,2.0
0.0,5516.817858202192,1.0
0.0,33438.33742433006,4.0
0.0,144567.85561800652,15.0
0.0,209947.0609900411,20.0
0.0,209947.0609900411,20.0
0.0,209947.0609900411,20.0
0.0,231887.45469276316,23.0
0.0,50931.96536921368,4.0
0.0,265523.93258327845,27.0
0.0,263974.78725723893,27.0
0.0,263974.78725723893,27.0
0.0,55703.18112826135,7.0
0.0,5659.635505722195,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,76809.26541010004,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,51837.507837112425,5.0
0.0,45958.47652022347,5.0
0.0,156522.852087051,17.0
0.0,125065.17229838879,13.0
0.0,125065.17229838879,13.0
0.0,125065.17229838879,13.0
0.0,125065.17229838879,13.0
0.0,133537.84550378486,14.0
0.0,143073.24083558135,15.0
0.0,137556.42297737917,14.0
0.0,137556.42297737917,14.0
0.0,119548.35444018661,12.0
0.0,209947.0609900411,20.0
0.0,0.0,0.0
0.0,44408.66604780058,2.0
0.0,203842.18352628054,20.0
0.0,267869.2942365218,28.0
0.0,270755.96250342217,28.0
0.0,51437.0464634283,3.0
0.0,263974.78725723893,27.0
0.0,298224.4555727545,32.0
0.0,22794.719032273202,4.0
0.0,17135.083526551007,3.0
0.0,0.0,0.0
0.0,76809.26541010004,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,51837.507837112425,5.0
0.0,32898.457612201455,4.0
0.0,114382.42343708432,13.0
0.0,0.0,0.0
0.0,12118.597001272421,1.0
0.0,12118.597001272421,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,43141.269704667204,4.0
0.0,72344.30948394732,7.0
0.0,0.0,0.0
0.0,209947.0609900411,20.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,48124.859687471406,7.0
0.0,142334.7176725136,14.0
0.0,9983.345263505478,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,281089.3720462035,29.0
0.0,0.0,0.0
0.0,17135.083526551007,3.0
0.0,17135.083526551007,3.0
0.0,88090.17498553533,11.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,51837.507837112425,5.0
0.0,100887.7055536307,12.0
0.0,114382.42343708432,13.0
0.0,0.0,0.0
0.0,12118.597001272421,1.0
0.0,12118.597001272421,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,14936.806205171164,1.0
0.0,209947.0609900411,20.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,48124.859687471406,7.0
0.0,135566.768736849,13.0
0.0,9983.345263505478,1.0
0.0,17080.022260110592,2.0
0.0,7096.676996605116,1.0
0.0,288186.04904280865,30.0
0.0,0.0,0.0
0.0,5854.173951115709,1.0
0.0,5854.173951115709,1.0
0.0,88090.17498553533,11.0
0.0,82911.23042380514,10.0
0.0,82911.23042380514,10.0
0.0,76809.26541010004,9.0
0.0,76809.26541010004,9.0
0.0,61572.39277974001,7.0
0.0,0.0,0.0
0.0,51837.507837112425,5.0
0.0,123917.81876888082,14.0
0.0,30659.467147652456,3.0
