keep_length,length_average,keep_num
0.0,47521.13839523442,4.0
0.0,56819.09329291775,5.0
0.0,23073.047355514405,2.0
0.0,0.0,0.0
0.0,49163.74876679227,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,42289.72366328387,3.0
0.0,173872.84438517402,14.0
0.0,82578.60396483609,8.0
0.0,47084.11656248856,6.0
0.0,0.0,0.0
0.0,30957.876886578084,3.0
0.0,81450.7148054887,10.0
0.0,29651.465795200602,4.0
0.0,29651.465795200602,4.0
0.0,56634.62179498984,7.0
0.0,35930.08954064682,4.0
0.0,14570.297407610558,2.0
0.0,23448.14509934984,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5019.792175109277,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,58434.04295376093,6.0
0.0,34042.14421371058,3.0
0.0,70927.53408966844,7.0
0.0,23073.047355514405,2.0
0.0,0.0,0.0
0.0,49163.74876679227,3.0
0.0,49163.74876679227,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,173872.84438517402,14.0
0.0,178667.2372843787,17.0
0.0,47084.11656248856,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,30957.876886578084,3.0
0.0,81450.7148054887,10.0
0.0,0.0,0.0
0.0,29651.465795200602,4.0
0.0,47707.93290753277,6.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,17804.536579196356,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5019.792175109277,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,58434.04295376093,6.0
0.0,53887.720646592104,5.0
0.0,93776.91128833541,8.0
0.0,23073.047355514405,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,49163.74876679227,3.0
0.0,49163.74876679227,3.0
0.0,49163.74876679227,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,173872.84438517402,14.0
0.0,47084.11656248856,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,30957.876886578084,3.0
0.0,81450.7148054887,10.0
0.0,0.0,0.0
0.0,29651.465795200602,4.0
0.0,47707.93290753277,6.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,17804.536579196356,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5019.792175109277,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,50449.878909949155,5.0
0.0,16929.902651174445,2.0
0.0,80297.91710681157,7.0
0.0,53006.58040484427,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,79097.28181612215,5.0
0.0,65869.98126111929,4.0
0.0,26090.701411277863,1.0
0.0,0.0,0.0
0.0,46310.03698559228,2.0
0.0,236889.11386509333,17.0
0.0,63790.34905681557,7.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,57733.797036245334,7.0
0.0,81450.7148054887,10.0
0.0,0.0,0.0
0.0,29651.465795200602,4.0
0.0,47707.93290753277,6.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,17804.536579196356,2.0
0.0,0.0,0.0
0.0,5019.792175109277,1.0
0.0,5019.792175109277,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,50449.878909949155,5.0
0.0,9594.053173990565,1.0
0.0,27291.336701967295,3.0
0.0,53006.58040484427,4.0
0.0,53006.58040484427,4.0
0.0,53006.58040484427,4.0
0.0,53006.58040484427,4.0
0.0,79097.28181612215,5.0
0.0,92576.27599764598,6.0
0.0,92576.27599764598,6.0
0.0,0.0,0.0
0.0,107409.93451361865,5.0
0.0,241932.95234737458,18.0
0.0,63790.34905681557,7.0
0.0,52683.901556014374,5.0
0.0,52683.901556014374,5.0
0.0,35977.66906168737,4.0
0.0,81450.7148054887,10.0
0.0,81450.7148054887,10.0
0.0,18524.7736409989,2.0
0.0,24631.673620091322,3.0
0.0,47707.93290753277,6.0
0.0,35257.43199988482,4.0
0.0,35257.43199988482,4.0
0.0,44184.120887341895,5.0
0.0,44184.120887341895,5.0
0.0,44184.120887341895,5.0
0.0,8877.847691739282,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,50449.878909949155,5.0
0.0,9594.053173990565,1.0
0.0,27291.336701967295,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,92576.27599764598,6.0
0.0,49779.34209204111,4.0
0.0,162235.31750634173,9.0
0.0,218278.63885348348,16.0
0.0,73174.81797376642,7.0
0.0,47084.11656248856,6.0
0.0,16706.23249432701,1.0
0.0,16706.23249432701,1.0
0.0,26379.58430814554,3.0
0.0,81450.7148054887,10.0
0.0,89433.33259605597,11.0
0.0,89433.33259605597,11.0
0.0,80486.39905519839,10.0
0.0,13897.63986684856,2.0
0.0,8877.847691739282,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,39164.328712232615,4.0
0.0,17804.536579196356,2.0
0.0,17804.536579196356,2.0
0.0,8926.688887457074,1.0
0.0,8926.688887457074,1.0
0.0,50449.878909949155,5.0
0.0,9594.053173990565,1.0
0.0,27291.336701967295,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,26090.701411277863,1.0
0.0,62391.04932179512,4.0
0.0,175748.25021869913,10.0
0.0,158333.3694781643,12.0
0.0,26090.701411277863,1.0
0.0,37197.14891207906,3.0
0.0,11106.447500801198,2.0
0.0,27812.67999512821,3.0
0.0,71772.96684738286,8.0
0.0,0.0,0.0
0.0,28707.394698310818,4.0
0.0,0.0,0.0
0.0,70264.49795661235,9.0
0.0,43860.86734129482,6.0
0.0,23900.618455926342,3.0
0.0,14705.156898575762,2.0
0.0,23762.09746860411,3.0
0.0,53999.73729337966,6.0
0.0,32639.945160343395,4.0
0.0,32639.945160343395,4.0
0.0,32639.945160343395,4.0
0.0,32639.945160343395,4.0
0.0,41523.190022492076,4.0
0.0,9594.053173990565,1.0
0.0,27291.336701967295,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,149657.54880742126,9.0
0.0,141627.1369838373,11.0
0.0,25255.99477939328,2.0
0.0,35688.786164819685,2.0
0.0,35688.786164819685,2.0
0.0,17580.702544109114,2.0
0.0,71772.96684738286,8.0
0.0,77879.86682647528,9.0
0.0,77879.86682647528,9.0
0.0,37486.03180894673,5.0
0.0,37486.03180894673,5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,9056.94057002835,1.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,32639.945160343395,4.0
0.0,0.0,0.0
0.0,37676.60436542226,5.0
0.0,41523.190022492076,4.0
0.0,17599.20872022829,2.0
0.0,27291.336701967295,3.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,149657.54880742126,9.0
0.0,121407.80140952286,10.0
0.0,25255.99477939328,2.0
0.0,0.0,0.0
0.0,35688.786164819685,2.0
0.0,17580.702544109114,2.0
0.0,21359.79213303626,2.0
0.0,21359.79213303626,2.0
0.0,38066.024627363266,3.0
0.0,16706.23249432701,1.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,9056.94057002835,1.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,32639.945160343395,4.0
0.0,32639.945160343395,4.0
0.0,32639.945160343395,4.0
0.0,41523.190022492076,4.0
0.0,31529.214857424253,4.0
0.0,13930.006137195964,2.0
0.0,7335.849477183881,1.0
0.0,0.0,0.0
0.0,26663.94355421016,3.0
0.0,44445.030592782976,4.0
0.0,44445.030592782976,4.0
0.0,81890.61462691819,5.0
0.0,6577.360540994593,1.0
0.0,17607.00298418181,2.0
0.0,169643.91392901845,12.0
0.0,184418.5222622577,16.0
0.0,76296.81982520726,6.0
0.0,62135.97546689318,4.0
0.0,37651.514008797545,2.0
0.0,34073.31920184515,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,16706.23249432701,1.0
0.0,38066.024627363266,3.0
0.0,16706.23249432701,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,30416.73270306461,3.0
0.0,21359.79213303626,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,10140.562993364598,2.0
0.0,41523.190022492076,4.0
0.0,8005.155546237724,1.0
0.0,7335.849477183881,1.0
0.0,94965.19809690169,9.0
0.0,236560.09729187962,22.0
0.0,235206.70029439064,22.0
0.0,215120.11728117507,20.0
0.0,197339.03024260225,19.0
0.0,235206.70029439064,22.0
0.0,235206.70029439064,22.0
0.0,235206.70029439064,22.0
0.0,286675.3884676582,26.0
0.0,263847.29692073434,28.0
0.0,279110.0738652432,30.0
0.0,200986.87838612337,20.0
0.0,180767.54281180893,19.0
0.0,181539.07613310657,19.0
0.0,163117.8687226907,17.0
0.0,103343.45146961765,13.0
0.0,73676.17810660464,9.0
0.0,73676.17810660464,9.0
0.0,85658.3420494088,10.0
0.0,102364.57454373583,11.0
0.0,84706.24451550821,9.0
0.0,41977.54530058429,4.0
0.0,30416.73270306461,3.0
0.0,25363.16886882357,1.0
0.0,25363.16886882357,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,5036.6592050788595,1.0
0.0,36486.530817413215,3.0
0.0,8005.155546237724,1.0
0.0,0.0,0.0
0.0,236560.09729187962,22.0
0.0,162934.4005711163,16.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,8463.735732447924,1.0
0.0,22173.894547036038,3.0
0.0,49092.91409449089,6.0
0.0,40629.17836204296,5.0
0.0,156507.2047373536,15.0
0.0,165363.77491368272,15.0
0.0,75249.02741710152,7.0
0.0,10438.58961984861,1.0
0.0,70213.00687292164,5.0
0.0,111441.09283345433,10.0
0.0,95024.55740659227,10.0
0.0,94728.01961240855,10.0
0.0,94728.01961240855,10.0
0.0,122028.84194743852,13.0
0.0,178223.893883789,20.0
0.0,157225.8608596426,18.0
0.0,157225.8608596426,18.0
0.0,165882.79723413914,18.0
0.0,158027.50059119443,17.0
0.0,142820.86366335768,15.0
0.0,106713.1571757684,11.0
0.0,99940.56585620159,10.0
0.0,133693.58078326724,11.0
0.0,17382.78373646982,2.0
0.0,32438.220659214963,4.0
0.0,236560.09729187962,22.0
0.0,9978.34784972233,1.0
0.0,8564.896751330783,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,8463.735732447924,1.0
0.0,32005.90753389922,4.0
0.0,32005.90753389922,4.0
0.0,49092.91409449089,6.0
0.0,11362.765397985318,1.0
0.0,113998.42755700131,11.0
0.0,171449.18468795082,16.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,26090.701411277863,1.0
0.0,26090.701411277863,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,45844.73817373046,5.0
0.0,62684.01382193374,7.0
0.0,0.0,0.0
0.0,24688.8502848943,2.0
0.0,44379.340756441416,4.0
0.0,32704.42587758383,4.0
0.0,70730.45265589043,8.0
0.0,77503.04397545723,9.0
0.0,89152.75162010749,10.0
0.0,98530.3798103396,11.0
0.0,8005.155546237724,1.0
0.0,115697.30446362094,8.0
0.0,258967.75192673807,24.0
0.0,40842.22339511891,4.0
0.0,40842.22339511891,4.0
0.0,40842.22339511891,4.0
0.0,77813.22051679052,10.0
0.0,77813.22051679052,10.0
0.0,95026.65455234557,12.0
0.0,95026.65455234557,12.0
0.0,74383.51241643167,9.0
0.0,98383.6259910558,13.0
0.0,11362.765397985318,1.0
0.0,0.0,0.0
0.0,171449.18468795082,16.0
0.0,10175.319312367306,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,26090.701411277863,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,45844.73817373046,5.0
0.0,62684.01382193374,7.0
0.0,0.0,0.0
0.0,18028.778115054276,2.0
0.0,26752.392818813998,2.0
0.0,26752.392818813998,2.0
0.0,16706.23249432701,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,24711.388040564736,2.0
0.0,115697.30446362094,8.0
0.0,232994.98322406958,24.0
0.0,56051.71680427922,8.0
0.0,5201.103984234725,1.0
0.0,68607.6719165489,9.0
0.0,59371.136934620255,8.0
0.0,7034.144340208645,1.0
0.0,27084.101442719148,3.0
0.0,25286.194418879066,3.0
0.0,33780.235826969714,4.0
0.0,108156.49555902791,14.0
0.0,21542.055093331735,2.0
0.0,0.0,0.0
0.0,171449.18468795082,16.0
0.0,10175.319312367306,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,26090.701411277863,1.0
0.0,26090.701411277863,1.0
0.0,0.0,0.0
0.0,45844.73817373046,5.0
0.0,72730.17414642073,8.0
0.0,16131.570098755132,2.0
0.0,24114.18788932242,3.0
0.0,6085.409774268145,1.0
0.0,10046.160324486988,1.0
0.0,16706.23249432701,1.0
0.0,16706.23249432701,1.0
0.0,0.0,0.0
0.0,10175.319312367306,1.0
0.0,106996.22751553165,8.0
0.0,203140.38713013663,19.0
0.0,434300.56584441545,48.0
0.0,239088.838629511,29.0
