keep_length,length_average,keep_num
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
320.0906648020867,32506.141794945215,4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
357.8003485290441,131569.72301346058,18.0
1732.0601830434794,142926.27843335926,19.0
1603.2659954476487,142926.27843335926,19.0
1559.113267546738,137926.67673520133,18.0
1557.777834565891,137926.67673520133,18.0
1557.5803062135597,137926.67673520133,18.0
1557.8713838851002,137926.67673520133,18.0
1561.521848309026,137926.67673520133,18.0
1632.4514685326799,142977.9084954747,19.0
1399.3298771773461,110312.66166589667,15.0
1271.6025605166787,125195.31711071159,17.0
392.4035790732266,34998.36307298603,5.0
393.15970256187074,34998.36307298603,5.0
312.07280652314216,30037.196036167566,4.0
313.79043043620015,30037.196036167566,4.0
318.4820335586004,30037.196036167566,4.0
263.777246220486,30037.196036167566,4.0
19.8709186507891,20115.707628171112,3.0
0.0,0.0,0.0
51.988638497293294,11356.55541989868,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
97.90297950967296,41480.11671312961,4.0
1569.057335430315,142926.27843335926,19.0
45.02956554441576,23408.101733595286,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
63.795836007059776,9774.86609553643,1.0
249.31757727595573,23050.211678224685,3.0
0.0,0.0,0.0
538.4417470562382,105079.60948254047,14.0
1136.366816932328,100042.83495066378,13.0
63.174066504295354,4961.167036818463,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
216.6479311269302,20115.707628171112,3.0
234.54371729100515,20115.707628171112,3.0
291.9225475269046,31472.26304806979,4.0
2.037904682350238,6592.830444936986,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
102.47429035137186,14385.465636493685,2.0
408.958301914033,97472.90371090935,12.0
1104.7608838563588,143149.22314899962,19.0
168.12401174194574,14608.410352134062,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
59.830921834897225,9774.86609553643,1.0
239.871845559594,23050.211678224685,3.0
0.0,0.0,0.0
0.0,0.0,0.0
356.9968776143778,100042.83495066378,13.0
760.007610546745,100042.83495066378,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
179.49771782661995,26512.882823754517,3.0
234.77806682211417,6592.830444936986,1.0
60.62173497103005,6592.830444936986,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.5690813629146,14385.465636493685,2.0
174.52164823058672,14385.465636493685,2.0
72.04771944316784,14385.465636493685,2.0
1038.3316976869592,128540.81279686558,17.0
301.53847473786874,72113.33138828058,10.0
23.317122489586527,9774.86609553643,1.0
78.66917270048927,9774.86609553643,1.0
360.8955242790778,58421.760708800735,8.0
803.7032050522475,58421.760708800735,8.0
788.7476555599831,58421.760708800735,8.0
782.6478859146814,58421.760708800735,8.0
751.46807586981,58421.760708800735,8.0
990.5315966047692,71697.10629148899,10.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
963.0448129152877,100042.83495066378,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
179.62665241261564,26512.882823754517,3.0
370.76077860826933,50692.64570701624,6.0
489.75724556807415,64583.06909172074,8.0
273.9673517934575,32115.14665190626,3.0
165.28424211475283,27094.651076635928,2.0
97.24191275245742,27094.651076635928,2.0
78.2574996449421,15043.10476293932,1.0
175.20711287594338,29428.570399433007,3.0
157.95220530938138,14385.465636493685,2.0
0.0,0.0,0.0
12.05843787785584,15043.10476293932,1.0
1154.6638223386774,128540.81279686558,17.0
1877.816724385329,197174.61068295944,28.0
2182.6832014000497,170514.6540171288,25.0
2125.043675548615,170514.6540171288,25.0
1679.6692253570654,184619.64736423598,27.0
549.8579435835222,56546.716268366676,8.0
971.5139111023237,149057.82640926266,22.0
2326.6661411791715,206124.2689033207,30.0
1319.1400006231656,191374.781624389,28.0
802.5013562315945,71697.10629148899,10.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
962.1080577828766,100042.83495066378,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
179.91938851562645,26512.882823754517,3.0
218.6797928488226,31106.124957921915,4.0
2142.472290251166,154461.26193098206,21.0
1679.6172458852297,135816.88517234847,19.0
1797.0039949311404,147868.43148604507,20.0
1517.4970984188003,147868.43148604507,20.0
1485.616863790767,131569.72301346058,18.0
1412.4263058320053,131569.72301346058,18.0
1403.2196372082362,117184.25737696688,16.0
1281.4791805509485,112184.65567880898,15.0
1125.73199131157,117184.25737696688,16.0
1219.9536509087816,135154.962502633,18.0
1822.7212973674698,179964.33879106116,26.0
6.015502778134787,10820.933008067117,1.0
62.412862548649876,25634.014352272654,3.0
1517.9688817780534,162294.13528535984,23.0
1984.9470672988573,174656.0479309936,25.0
1694.1018552312157,174656.0479309936,25.0
265.18445618398425,68077.20592087149,9.0
1478.1071630854638,211742.91002299768,31.0
2933.6907079282064,258935.4333989605,38.0
311.91773220852025,32528.1425270795,4.0
247.5621038215969,32555.12355489321,4.0
0.0,0.0,0.0
963.8556808615656,100042.83495066378,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
179.83836201113184,26512.882823754517,3.0
394.21837382544084,54970.99448104183,7.0
963.9153730676344,115820.16253766243,16.0
0.0,0.0,0.0
0.0,0.0,0.0
84.35135017573309,16566.892214804844,2.0
78.45762758212172,11356.55541989868,1.0
77.76759033130398,11356.55541989868,1.0
85.49714677880952,16356.157118056595,2.0
209.05664013455288,31735.684810615887,5.0
397.88299273483267,69048.25638410219,9.0
72.07922906643108,17970.705125666092,2.0
1749.9690298510204,173350.18908529374,25.0
53.61511577323659,5104.703395682575,1.0
78.34897268496928,5104.703395682575,1.0
525.3264554144831,47051.60338717377,7.0
375.9597354228473,36265.76892718891,5.0
0.0,0.0,0.0
0.0,0.0,0.0
67.07807159191088,5618.641119676913,1.0
2338.5417293622772,240445.31167071403,35.0
60.119607441044444,9881.795822973536,1.0
493.09536809477436,37579.39703246474,5.0
417.56035263217484,37579.39703246474,5.0
1230.9630280218544,137622.2319831285,18.0
25.966016084854147,4961.167036818463,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
