keep_length,length_average,keep_num
99.391555933559,5213.4261757490485,1.0
144.19563093343692,12835.243908158129,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
61.699392603276365,7621.817732409079,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
365.09421273679027,45286.44893210669,4.0
155.75699669807588,17936.148570551,2.0
156.14517936877974,17936.148570551,2.0
156.91018952206977,17936.148570551,2.0
156.06452915117276,17936.148570551,2.0
140.68071167040776,17936.148570551,2.0
45.96841179958211,12654.604843802712,1.0
74.75618899633095,12654.604843802712,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
121.938384713457,5213.4261757490485,1.0
86.275683566096,12835.243908158129,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
26.67793360407268,7621.817732409079,1.0
78.47005260233777,7621.817732409079,1.0
56.6446354465354,7621.817732409079,1.0
283.8311189244006,199642.15785847523,18.0
1649.7000730999532,205672.74457738703,19.0
1482.7026352908385,199642.15785847523,18.0
1478.2636852561598,199642.15785847523,18.0
1477.8858271675858,199642.15785847523,18.0
1478.662349098673,199642.15785847523,18.0
1478.3465813136536,199642.15785847523,18.0
1443.0755422807897,199642.15785847523,18.0
1521.2677325983072,211456.22152182888,19.0
1280.128818409697,174485.9792057036,16.0
953.3542003613876,164550.12663166394,16.0
159.5763298685677,12605.151896389587,2.0
121.36564151284242,12605.151896389587,2.0
93.34604082106401,12838.331284472897,2.0
189.41255324640076,25492.936128275607,3.0
160.75850469760718,25492.936128275607,3.0
223.9982056559703,25492.936128275607,3.0
156.5779401318558,17936.148570551,2.0
157.74097414321466,17936.148570551,2.0
183.6073845958494,45286.44893210669,4.0
173.03921322616958,12835.243908158129,2.0
20.24360072809865,7621.817732409079,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
60.134071552336366,7621.817732409079,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1482.394235405429,199642.15785847523,18.0
60.67559913131691,6030.586718911757,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
247.49388948370265,11949.554023471486,1.0
0.0,0.0,0.0
500.4503129760375,156993.33907393934,15.0
1115.9901174967217,156993.33907393934,15.0
61.91654467135947,5048.364338664978,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
11.158711391216647,7556.787557724609,1.0
79.3341464355553,7556.787557724609,1.0
106.86327795666496,19922.87100657566,2.0
324.75374777118884,47561.69276308301,4.0
137.37449166193753,12835.243908158129,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
66.36520061719065,7621.817732409079,1.0
0.0,0.0,0.0
153.1674322967398,133654.46237821333,10.0
1097.4629356598325,205672.74457738703,19.0
